user_id,signup_date,plan_type,country,industry,acquisition_channel,signup_date_clean
3662,2024-11-30,free,GB,Finance,organic,2024-11-30
3663,2024-02-03,paid,DE,Education,referral,2024-02-03
3664,2024-12-26,free,GB,Healthcare,google,2024-12-26
3665,05/02/2024,free,FR,Healthcare,facebook,2024-05-02
3666,2024-11-11,free,US,Retail,unknown,2024-11-11
3667,05-10-2024,paid,GB,Tech,linkedin,2024-10-05
3668,05/10/2024,free,US,Tech,facebook,2024-05-10
3669,10-02-2024,free,DE,Retail,google,2024-02-10
3670,05/15/2024,free,JP,Manufacturing,linkedin,2024-05-15
3671,2024-02-25,free,FR,Manufacturing,linkedin,2024-02-25
3672,2024-09-26,free,JP,Healthcare,referral,2024-09-26
3673,2024-03-17,free,DE,Healthcare,organic,2024-03-17
3674,2024-03-18,paid,JP,Education,referral,2024-03-18
3675,2024-07-31,paid,GB,Healthcare,linkedin,2024-07-31
3676,2024-10-05,free,CA,Education,linkedin,2024-10-05
3677,2024-11-05,paid,JP,Finance,organic,2024-11-05
3678,15-10-2024,paid,GB,Manufacturing,facebook,2024-10-15
3679,2024-02-15,paid,IN,Tech,organic,2024-02-15
3680,2024-02-25,free,CA,Finance,referral,2024-02-25
3681,2024-02-08,free,CA,Manufacturing,facebook,2024-02-08
3682,,paid,CA,Retail,referral,
3683,2024-07-27,free,AU,Education,organic,2024-07-27
3684,2024-02-05,free,IN,Manufacturing,facebook,2024-02-05
3685,2024-05-05,free,FR,Finance,organic,2024-05-05
3686,05/30/2024,free,GB,Manufacturing,google,2024-05-30
3687,2024-02-17,free,US,Tech,linkedin,2024-02-17
3688,19-04-2024,free,DE,Healthcare,facebook,2024-04-19
3689,2024-12-06,paid,JP,Manufacturing,linkedin,2024-12-06
3690,08/30/2024,free,AU,Finance,google,2024-08-30
3691,2024-08-03,free,FR,Education,facebook,2024-08-03
3692,2024-08-28,paid,AU,Manufacturing,linkedin,2024-08-28
3693,2024-12-12,paid,GB,Retail,linkedin,2024-12-12
3694,2024-02-27,free,IN,Retail,unknown,2024-02-27
3695,12-06-2024,free,AU,Retail,facebook,2024-06-12
3696,10/03/2024,paid,GB,Healthcare,linkedin,2024-10-03
3697,10/01/2024,paid,GB,Manufacturing,linkedin,2024-10-01
3698,2024-03-05,free,CA,Healthcare,facebook,2024-03-05
3699,2024-05-17,free,JP,Healthcare,linkedin,2024-05-17
3700,12-10-2024,free,US,Healthcare,linkedin,2024-10-12
3701,,free,FR,Healthcare,referral,
3702,2024-01-23,free,GB,Healthcare,referral,2024-01-23
3703,2024-11-16,paid,DE,Retail,google,2024-11-16
3704,2024-05-17,free,CA,Tech,unknown,2024-05-17
3705,2024-04-24,paid,US,Healthcare,referral,2024-04-24
3706,2024-03-16,free,FR,Education,referral,2024-03-16
3707,2024-03-26,free,US,Healthcare,google,2024-03-26
3708,2024-06-17,free,DE,Healthcare,unknown,2024-06-17
3709,2024-01-10,paid,US,Retail,linkedin,2024-01-10
3710,2024-07-25,free,JP,Manufacturing,linkedin,2024-07-25
3711,2024-10-19,free,US,Tech,referral,2024-10-19
3712,2024-07-26,free,IN,Manufacturing,google,2024-07-26
3713,2024-11-17,paid,JP,Finance,linkedin,2024-11-17
3714,2024-10-24,paid,US,Education,organic,2024-10-24
3715,2024-01-23,paid,GB,Manufacturing,facebook,2024-01-23
3716,12-02-2024,paid,FR,Finance,facebook,2024-02-12
3717,2024-07-17,paid,IN,Retail,unknown,2024-07-17
3718,2024-08-10,free,FR,Healthcare,facebook,2024-08-10
3719,2024-02-19,free,AU,Finance,referral,2024-02-19
3720,2024-11-26,free,CA,Manufacturing,facebook,2024-11-26
3721,2024-06-07,free,FR,Retail,facebook,2024-06-07
3722,2024-12-06,paid,AU,Healthcare,organic,2024-12-06
3723,2024-07-29,paid,AU,Finance,linkedin,2024-07-29
3724,2024-12-26,paid,FR,Healthcare,organic,2024-12-26
3725,2024-02-18,free,GB,Retail,referral,2024-02-18
3726,03-10-2024,free,JP,Retail,facebook,2024-10-03
3727,2024-09-19,paid,JP,Education,linkedin,2024-09-19
3728,2024-07-19,free,IN,Retail,facebook,2024-07-19
3729,15-06-2024,paid,US,Healthcare,facebook,2024-06-15
3730,2024-07-29,free,US,Education,referral,2024-07-29
3731,2024-01-09,free,JP,Retail,facebook,2024-01-09
3732,2024-10-09,free,IN,Tech,google,2024-10-09
3733,2024-02-05,paid,IN,Retail,linkedin,2024-02-05
3734,2024-05-26,free,FR,Tech,linkedin,2024-05-26
3735,2024-11-04,paid,FR,Manufacturing,google,2024-11-04
3736,,free,US,Tech,referral,
3737,2024-02-14,free,DE,Manufacturing,facebook,2024-02-14
3738,2024-03-06,paid,IN,Finance,facebook,2024-03-06
3739,2024-03-05,paid,US,Healthcare,linkedin,2024-03-05
3740,2024-08-07,paid,GB,Finance,referral,2024-08-07
3741,24-01-2024,free,CA,Tech,referral,2024-01-24
3742,02-08-2024,paid,AU,Manufacturing,referral,2024-08-02
3743,2024-01-13,free,GB,Healthcare,facebook,2024-01-13
3744,16-11-2024,paid,IN,Retail,referral,2024-11-16
3745,2024-05-12,paid,JP,Retail,google,2024-05-12
3746,2024-07-28,paid,IN,Manufacturing,organic,2024-07-28
3747,03/05/2024,free,FR,Healthcare,referral,2024-03-05
3748,2024-01-02,paid,IN,Tech,organic,2024-01-02
3749,23-07-2024,paid,AU,Manufacturing,unknown,2024-07-23
3750,11/14/2024,paid,GB,Finance,unknown,2024-11-14
3751,2024-05-18,paid,DE,Manufacturing,facebook,2024-05-18
3752,2024-10-23,free,AU,Education,referral,2024-10-23
3753,02/25/2024,paid,US,Retail,linkedin,2024-02-25
3754,2024-03-05,free,CA,Finance,facebook,2024-03-05
3755,,paid,GB,Education,google,
3756,2024-02-26,paid,CA,Tech,google,2024-02-26
3757,2024-07-01,free,GB,Manufacturing,organic,2024-07-01
3758,2024-12-03,free,AU,Retail,organic,2024-12-03
3759,2024-12-29,free,IN,Tech,linkedin,2024-12-29
3760,2024-05-07,free,AU,Finance,linkedin,2024-05-07
3761,2024-12-12,free,GB,Education,google,2024-12-12
3762,2024-09-21,free,IN,Finance,referral,2024-09-21
3763,2024-01-10,free,US,Tech,google,2024-01-10
3764,03/23/2024,free,US,Healthcare,google,2024-03-23
3765,02/12/2024,free,JP,Manufacturing,linkedin,2024-02-12
3766,2024-01-27,paid,US,Finance,organic,2024-01-27
3767,2024-05-02,paid,CA,Retail,linkedin,2024-05-02
3768,2024-04-13,free,CA,Healthcare,linkedin,2024-04-13
3769,10/08/2024,free,IN,Finance,linkedin,2024-10-08
3770,2024-05-21,free,DE,Manufacturing,google,2024-05-21
3771,08/31/2024,paid,US,Manufacturing,referral,2024-08-31
3772,2024-08-26,free,GB,Retail,google,2024-08-26
3773,2024-11-18,free,IN,Education,facebook,2024-11-18
3774,11-11-2024,paid,DE,Tech,linkedin,2024-11-11
3775,05/25/2024,paid,FR,Retail,unknown,2024-05-25
3776,2024-11-17,paid,GB,Healthcare,linkedin,2024-11-17
3777,2024-09-28,paid,JP,Retail,facebook,2024-09-28
3778,12/12/2024,free,DE,Education,linkedin,2024-12-12
3779,2024-08-27,free,JP,Education,unknown,2024-08-27
3780,2024-07-31,free,FR,Manufacturing,linkedin,2024-07-31
3781,2024-03-20,paid,CA,Tech,linkedin,2024-03-20
3782,2024-03-02,free,IN,Tech,facebook,2024-03-02
3783,2024-08-02,free,FR,Healthcare,google,2024-08-02
3784,2024-10-07,paid,US,Tech,linkedin,2024-10-07
3785,2024-09-13,paid,CA,Healthcare,referral,2024-09-13
3786,2024-04-09,paid,US,Finance,facebook,2024-04-09
3787,2024-03-03,paid,DE,Education,organic,2024-03-03
3788,2024-07-14,paid,CA,Education,facebook,2024-07-14
3789,2024-01-11,paid,US,Finance,google,2024-01-11
3790,2024-12-19,paid,GB,Finance,facebook,2024-12-19
3791,2024-03-13,free,US,Healthcare,organic,2024-03-13
3792,2024-03-15,free,CA,Tech,referral,2024-03-15
3793,2024-04-21,paid,US,Healthcare,organic,2024-04-21
3794,2024-04-18,free,FR,Manufacturing,facebook,2024-04-18
3795,10/04/2024,free,IN,Retail,organic,2024-10-04
3797,02/08/2024,free,US,Retail,referral,2024-02-08
3798,07-07-2024,paid,IN,Healthcare,referral,2024-07-07
3799,2024-07-17,free,IN,Finance,google,2024-07-17
3800,11/10/2024,free,GB,Healthcare,referral,2024-11-10
3802,21-05-2024,free,IN,Tech,organic,2024-05-21
3803,2024-10-26,free,GB,Manufacturing,organic,2024-10-26
3804,2024-10-09,free,CA,Education,facebook,2024-10-09
3805,09-02-2024,paid,DE,Manufacturing,referral,2024-02-09
3806,2024-10-30,free,AU,Manufacturing,google,2024-10-30
3807,2024-03-20,free,AU,Retail,google,2024-03-20
3808,2024-08-24,free,CA,Education,google,2024-08-24
3809,2024-05-29,paid,DE,Tech,linkedin,2024-05-29
3810,2024-08-24,free,GB,Education,referral,2024-08-24
3811,2024-08-23,paid,US,Manufacturing,google,2024-08-23
3812,2024-05-14,free,GB,Tech,unknown,2024-05-14
3813,2024-02-01,paid,CA,Tech,linkedin,2024-02-01
3814,04/05/2024,free,US,Education,organic,2024-04-05
3815,2024-06-15,paid,GB,Tech,facebook,2024-06-15
3816,2024-03-29,paid,US,Manufacturing,referral,2024-03-29
3817,03/16/2024,paid,US,Retail,referral,2024-03-16
3818,2024-08-07,free,IN,Tech,organic,2024-08-07
3819,2024-07-12,free,IN,Education,referral,2024-07-12
3820,2024-06-22,paid,CA,Manufacturing,referral,2024-06-22
3821,2024-03-11,paid,JP,Manufacturing,referral,2024-03-11
3822,2024-08-31,free,AU,Retail,referral,2024-08-31
3823,24-09-2024,free,US,Healthcare,linkedin,2024-09-24
3824,,paid,DE,Education,linkedin,
3825,2024-06-26,free,AU,Finance,facebook,2024-06-26
3826,2024-08-02,paid,AU,Tech,referral,2024-08-02
3827,07-08-2024,paid,US,Education,organic,2024-08-07
3828,2024-06-13,paid,DE,Retail,google,2024-06-13
3829,2024-08-25,paid,GB,Finance,facebook,2024-08-25
3830,2024-02-09,free,IN,Retail,google,2024-02-09
3831,2024-04-02,free,GB,Retail,google,2024-04-02
3832,2024-04-02,free,DE,Education,referral,2024-04-02
3833,02/08/2024,paid,GB,Finance,organic,2024-02-08
3834,2024-09-08,paid,FR,Tech,google,2024-09-08
3835,2024-10-05,paid,IN,Retail,google,2024-10-05
3836,2024-01-17,paid,US,Education,facebook,2024-01-17
3837,,free,GB,Retail,organic,
3838,,paid,JP,Finance,organic,
3839,2024-01-08,paid,IN,Manufacturing,google,2024-01-08
3840,2024-05-17,paid,FR,Finance,organic,2024-05-17
3841,,paid,JP,Retail,facebook,
3842,2024-02-11,free,AU,Healthcare,facebook,2024-02-11
3843,2024-01-17,free,IN,Education,facebook,2024-01-17
3844,2024-04-03,free,IN,Manufacturing,referral,2024-04-03
3845,2024-08-13,paid,FR,Healthcare,google,2024-08-13
3846,2024-10-11,free,AU,Healthcare,organic,2024-10-11
3847,2024-06-15,paid,GB,Manufacturing,facebook,2024-06-15
3848,2024-10-08,free,AU,Healthcare,google,2024-10-08
3849,2024-03-06,paid,FR,Manufacturing,google,2024-03-06
3850,2024-02-14,paid,GB,Manufacturing,referral,2024-02-14
3851,2024-01-25,paid,IN,Finance,organic,2024-01-25
3852,2024-08-08,paid,FR,Education,organic,2024-08-08
3853,2024-03-26,free,AU,Tech,facebook,2024-03-26
3854,2024-11-15,free,JP,Finance,facebook,2024-11-15
3855,09/15/2024,free,GB,Tech,unknown,2024-09-15
3856,2024-07-05,free,FR,Tech,google,2024-07-05
3857,,free,GB,Education,organic,
3858,2024-02-22,free,FR,Healthcare,organic,2024-02-22
3859,,free,IN,Retail,facebook,
3860,06/02/2024,free,DE,Tech,linkedin,2024-06-02
3861,20-10-2024,free,FR,Retail,google,2024-10-20
3862,2024-04-08,free,AU,Retail,organic,2024-04-08
3863,2024-01-21,paid,CA,Manufacturing,referral,2024-01-21
3864,2024-01-31,free,CA,Finance,unknown,2024-01-31
3865,12/15/2024,paid,US,Retail,referral,2024-12-15
3866,10/10/2024,free,FR,Tech,linkedin,2024-10-10
3867,2024-05-05,free,DE,Finance,facebook,2024-05-05
3868,2024-10-30,free,US,Education,unknown,2024-10-30
3869,2024-06-26,free,IN,Tech,facebook,2024-06-26
3870,2024-05-17,free,JP,Retail,facebook,2024-05-17
3871,2024-11-02,free,GB,Finance,referral,2024-11-02
3872,04-05-2024,free,IN,Tech,facebook,2024-05-04
3873,2024-10-28,free,DE,Healthcare,referral,2024-10-28
3874,2024-05-17,paid,IN,Retail,linkedin,2024-05-17
3875,2024-02-20,paid,GB,Education,google,2024-02-20
3876,2024-02-21,paid,FR,Manufacturing,organic,2024-02-21
3877,2024-05-20,paid,IN,Manufacturing,linkedin,2024-05-20
3878,2024-03-13,paid,JP,Retail,referral,2024-03-13
3879,2024-04-27,free,CA,Tech,linkedin,2024-04-27
3880,29-09-2024,free,IN,Healthcare,organic,2024-09-29
3881,2024-03-26,free,AU,Finance,unknown,2024-03-26
3882,2024-06-11,free,AU,Healthcare,google,2024-06-11
3883,2024-02-23,free,JP,Tech,organic,2024-02-23
3884,05-09-2024,free,IN,Education,referral,2024-09-05
3885,2024-03-05,free,JP,Healthcare,organic,2024-03-05
3886,2024-09-13,paid,AU,Tech,linkedin,2024-09-13
3887,2024-06-13,free,DE,Finance,facebook,2024-06-13
3888,2024-01-04,paid,GB,Retail,unknown,2024-01-04
3889,2024-11-20,free,FR,Finance,linkedin,2024-11-20
3890,2024-10-28,paid,JP,Tech,referral,2024-10-28
3891,12-11-2024,paid,AU,Healthcare,google,2024-11-12
3892,28-05-2024,paid,AU,Healthcare,organic,2024-05-28
3893,2024-07-02,free,GB,Tech,google,2024-07-02
3894,2024-12-29,free,FR,Tech,referral,2024-12-29
3895,2024-05-16,free,US,Retail,organic,2024-05-16
3896,04/20/2024,paid,FR,Tech,linkedin,2024-04-20
3897,2024-10-26,free,DE,Education,linkedin,2024-10-26
3898,2024-01-05,paid,DE,Healthcare,referral,2024-01-05
3899,2024-11-21,paid,US,Healthcare,organic,2024-11-21
3900,2024-07-29,free,IN,Retail,linkedin,2024-07-29
3901,,free,DE,Healthcare,referral,
3902,2024-05-20,free,IN,Retail,referral,2024-05-20
3903,,free,DE,Finance,google,
3904,2024-08-01,paid,GB,Finance,linkedin,2024-08-01
3905,2024-07-23,paid,DE,Manufacturing,organic,2024-07-23
3906,2024-07-03,paid,CA,Healthcare,unknown,2024-07-03
3907,2024-01-10,free,CA,Tech,linkedin,2024-01-10
3908,2024-10-21,free,CA,Healthcare,linkedin,2024-10-21
3909,2024-03-09,free,GB,Tech,linkedin,2024-03-09
3910,2024-04-23,free,JP,Manufacturing,referral,2024-04-23
3911,,free,IN,Tech,facebook,
3912,2024-01-20,free,AU,Healthcare,facebook,2024-01-20
3913,2024-01-29,free,DE,Education,google,2024-01-29
3914,2024-12-28,free,DE,Education,linkedin,2024-12-28
3915,2024-04-26,paid,AU,Retail,facebook,2024-04-26
3916,2024-08-05,free,IN,Education,google,2024-08-05
3917,2024-04-11,paid,JP,Tech,referral,2024-04-11
3918,2024-08-10,free,JP,Education,linkedin,2024-08-10
3919,2024-05-27,paid,AU,Manufacturing,organic,2024-05-27
3920,12/03/2024,paid,JP,Finance,referral,2024-12-03
3921,2024-01-17,paid,CA,Finance,google,2024-01-17
3922,15-11-2024,paid,FR,Manufacturing,unknown,2024-11-15
3923,2024-06-23,free,US,Healthcare,referral,2024-06-23
3924,2024-09-10,free,IN,Finance,organic,2024-09-10
3925,01/22/2024,free,AU,Retail,referral,2024-01-22
3926,2024-05-16,free,JP,Tech,google,2024-05-16
3927,2024-06-20,paid,DE,Finance,organic,2024-06-20
3928,2024-10-18,free,US,Manufacturing,organic,2024-10-18
3929,2024-05-30,free,FR,Retail,referral,2024-05-30
3930,2024-03-11,paid,DE,Retail,organic,2024-03-11
3931,2024-04-11,paid,GB,Manufacturing,referral,2024-04-11
3932,2024-01-02,paid,FR,Finance,linkedin,2024-01-02
3933,2024-09-03,free,US,Finance,organic,2024-09-03
3934,2024-04-30,free,FR,Manufacturing,referral,2024-04-30
3935,2024-04-22,paid,DE,Education,linkedin,2024-04-22
3936,2024-11-27,paid,AU,Retail,organic,2024-11-27
3937,2024-09-24,free,US,Tech,linkedin,2024-09-24
3938,2024-02-12,paid,AU,Tech,organic,2024-02-12
3939,07/31/2024,paid,FR,Tech,google,2024-07-31
3940,2024-02-04,free,US,Healthcare,google,2024-02-04
3941,2024-09-21,free,AU,Retail,referral,2024-09-21
3942,2024-12-22,free,DE,Education,facebook,2024-12-22
3943,2024-01-21,paid,AU,Manufacturing,google,2024-01-21
3944,2024-04-30,paid,DE,Healthcare,facebook,2024-04-30
3945,2024-01-19,paid,FR,Tech,linkedin,2024-01-19
3946,2024-05-05,paid,AU,Finance,linkedin,2024-05-05
3947,2024-07-26,free,JP,Tech,facebook,2024-07-26
3948,2024-04-03,paid,AU,Retail,referral,2024-04-03
3949,2024-02-11,paid,JP,Tech,organic,2024-02-11
3950,2024-08-08,paid,DE,Finance,facebook,2024-08-08
3951,2024-01-24,paid,IN,Manufacturing,facebook,2024-01-24
3952,2024-03-27,paid,DE,Tech,facebook,2024-03-27
3953,,paid,FR,Tech,facebook,
3954,2024-11-22,free,IN,Tech,facebook,2024-11-22
3955,2024-05-14,free,FR,Education,referral,2024-05-14
3956,2024-12-15,paid,FR,Finance,google,2024-12-15
3957,2024-02-01,free,US,Education,organic,2024-02-01
3958,12/12/2024,free,US,Retail,google,2024-12-12
3959,2024-10-24,free,FR,Finance,facebook,2024-10-24
3960,01-10-2024,free,GB,Education,google,2024-10-01
3961,2024-04-14,free,IN,Retail,referral,2024-04-14
3962,2024-01-04,paid,IN,Retail,linkedin,2024-01-04
3963,2024-07-26,free,CA,Education,google,2024-07-26
3964,2024-10-01,free,GB,Manufacturing,unknown,2024-10-01
3965,2024-06-16,free,CA,Retail,organic,2024-06-16
3966,2024-10-16,free,IN,Finance,referral,2024-10-16
3967,2024-02-02,paid,US,Education,linkedin,2024-02-02
3968,,free,CA,Finance,referral,
3969,2024-09-19,free,FR,Retail,facebook,2024-09-19
3970,2024-12-21,paid,AU,Finance,linkedin,2024-12-21
3971,2024-07-31,free,AU,Finance,organic,2024-07-31
3972,2024-11-24,free,GB,Retail,linkedin,2024-11-24
3973,2024-09-27,free,AU,Finance,organic,2024-09-27
3974,05/09/2024,free,FR,Manufacturing,facebook,2024-05-09
3975,2024-06-17,free,CA,Retail,organic,2024-06-17
3976,02-11-2024,paid,GB,Education,referral,2024-11-02
3977,2024-01-25,free,US,Education,google,2024-01-25
3978,2024-02-03,free,US,Tech,unknown,2024-02-03
3979,2024-10-08,paid,FR,Finance,referral,2024-10-08
3980,2024-06-16,free,US,Healthcare,referral,2024-06-16
3981,2024-09-16,free,GB,Manufacturing,linkedin,2024-09-16
3982,2024-11-19,free,GB,Education,facebook,2024-11-19
3983,2024-12-16,paid,US,Tech,google,2024-12-16
3984,2024-08-29,free,DE,Healthcare,organic,2024-08-29
3985,2024-01-09,free,IN,Healthcare,linkedin,2024-01-09
3986,30-03-2024,paid,DE,Healthcare,facebook,2024-03-30
3987,06/15/2024,free,US,Retail,google,2024-06-15
3988,2024-09-24,free,IN,Tech,referral,2024-09-24
3989,05/31/2024,free,DE,Manufacturing,facebook,2024-05-31
3990,2024-07-10,free,JP,Manufacturing,unknown,2024-07-10
3991,2024-08-22,free,AU,Finance,facebook,2024-08-22
3992,2024-05-16,free,DE,Manufacturing,facebook,2024-05-16
3993,2024-11-28,free,JP,Healthcare,referral,2024-11-28
3994,2024-05-30,paid,DE,Education,organic,2024-05-30
3995,2024-04-23,free,JP,Manufacturing,linkedin,2024-04-23
3996,2024-08-13,paid,DE,Retail,organic,2024-08-13
3997,,paid,DE,Tech,google,
3998,2024-09-18,paid,AU,Healthcare,linkedin,2024-09-18
3999,2024-07-08,paid,JP,Healthcare,google,2024-07-08
4000,2024-03-06,paid,JP,Finance,referral,2024-03-06
4001,15-11-2024,free,AU,Tech,organic,2024-11-15
4002,2024-06-07,free,DE,Manufacturing,facebook,2024-06-07
4003,2024-05-11,free,US,Tech,linkedin,2024-05-11
4004,2024-10-15,free,US,Finance,facebook,2024-10-15
4005,07-02-2024,paid,DE,Tech,google,2024-02-07
4006,2024-06-25,free,US,Retail,facebook,2024-06-25
4007,2024-11-04,free,US,Retail,facebook,2024-11-04
4008,2024-10-10,paid,FR,Education,unknown,2024-10-10
4009,2024-12-29,paid,US,Tech,referral,2024-12-29
4010,,paid,GB,Finance,referral,
4011,24-09-2024,free,DE,Manufacturing,organic,2024-09-24
4012,2024-11-04,free,DE,Manufacturing,google,2024-11-04
4013,2024-07-25,free,JP,Education,referral,2024-07-25
4014,2024-06-01,paid,JP,Education,referral,2024-06-01
4015,2024-11-11,paid,FR,Retail,organic,2024-11-11
4016,04/26/2024,free,US,Manufacturing,linkedin,2024-04-26
4017,2024-01-09,paid,JP,Tech,organic,2024-01-09
4018,11/21/2024,free,JP,Tech,facebook,2024-11-21
4019,2024-08-10,paid,US,Manufacturing,facebook,2024-08-10
4020,07-12-2024,free,US,Tech,referral,2024-12-07
4021,2024-12-29,free,FR,Retail,unknown,2024-12-29
4022,2024-04-28,paid,US,Manufacturing,referral,2024-04-28
4023,2024-02-22,paid,GB,Manufacturing,organic,2024-02-22
4024,18-10-2024,free,CA,Tech,organic,2024-10-18
4025,2024-07-08,free,GB,Finance,google,2024-07-08
4026,2024-07-05,paid,US,Retail,facebook,2024-07-05
4027,21-02-2024,paid,FR,Retail,organic,2024-02-21
4028,29-11-2024,paid,DE,Healthcare,linkedin,2024-11-29
4029,2024-06-06,free,GB,Finance,google,2024-06-06
4030,2024-02-07,paid,GB,Retail,organic,2024-02-07
4031,2024-01-27,free,US,Education,referral,2024-01-27
4032,2024-06-28,free,DE,Education,organic,2024-06-28
4033,06/19/2024,free,GB,Healthcare,referral,2024-06-19
4034,2024-09-04,free,GB,Healthcare,referral,2024-09-04
4035,05/30/2024,paid,DE,Tech,facebook,2024-05-30
4036,2024-01-01,free,FR,Finance,facebook,2024-01-01
4037,2024-09-30,free,FR,Healthcare,organic,2024-09-30
4038,2024-01-03,paid,US,Manufacturing,organic,2024-01-03
4039,2024-11-07,free,JP,Healthcare,linkedin,2024-11-07
4040,2024-07-01,free,GB,Tech,google,2024-07-01
4041,2024-02-10,paid,JP,Finance,google,2024-02-10
4042,2024-02-07,free,JP,Tech,organic,2024-02-07
4043,2024-02-10,paid,IN,Tech,facebook,2024-02-10
4044,2024-11-13,free,JP,Tech,linkedin,2024-11-13
4045,,paid,JP,Tech,google,
4046,,free,FR,Finance,organic,
4047,2024-01-07,paid,FR,Healthcare,facebook,2024-01-07
4048,10-01-2024,free,CA,Education,facebook,2024-01-10
4049,2024-10-03,paid,AU,Healthcare,facebook,2024-10-03
4050,2024-01-21,paid,CA,Finance,referral,2024-01-21
4051,17-11-2024,paid,AU,Finance,facebook,2024-11-17
4052,2024-03-18,paid,CA,Retail,organic,2024-03-18
4053,2024-07-14,free,US,Finance,linkedin,2024-07-14
4054,2024-06-24,free,US,Retail,organic,2024-06-24
4055,2024-08-27,free,DE,Education,facebook,2024-08-27
4056,2024-09-15,paid,IN,Healthcare,linkedin,2024-09-15
4057,22-01-2024,free,DE,Education,google,2024-01-22
4058,2024-12-20,free,AU,Tech,google,2024-12-20
4059,12/14/2024,paid,CA,Tech,organic,2024-12-14
4060,2024-06-20,free,DE,Retail,linkedin,2024-06-20
4061,2024-07-23,free,GB,Tech,organic,2024-07-23
4062,2024-01-17,free,IN,Tech,linkedin,2024-01-17
4063,,paid,DE,Retail,linkedin,
4064,,paid,GB,Healthcare,organic,
4065,2024-05-31,free,GB,Tech,linkedin,2024-05-31
4066,2024-12-13,free,FR,Education,facebook,2024-12-13
4067,2024-02-02,paid,JP,Manufacturing,linkedin,2024-02-02
4068,2024-05-19,paid,FR,Retail,linkedin,2024-05-19
4069,2024-07-27,paid,CA,Retail,organic,2024-07-27
4070,2024-01-07,paid,GB,Manufacturing,google,2024-01-07
4071,09/05/2024,free,IN,Tech,referral,2024-09-05
4072,2024-09-21,free,GB,Finance,linkedin,2024-09-21
4073,2024-07-21,free,GB,Tech,referral,2024-07-21
4074,,free,IN,Manufacturing,linkedin,
4075,05/16/2024,free,FR,Healthcare,organic,2024-05-16
4076,2024-10-27,free,JP,Healthcare,organic,2024-10-27
4077,2024-05-01,free,AU,Retail,linkedin,2024-05-01
4078,2024-06-22,paid,IN,Education,organic,2024-06-22
4079,2024-12-22,free,JP,Manufacturing,organic,2024-12-22
4080,05-04-2024,paid,AU,Retail,linkedin,2024-04-05
4081,2024-08-25,paid,CA,Finance,google,2024-08-25
4082,05/11/2024,free,IN,Tech,linkedin,2024-05-11
4083,12-10-2024,paid,DE,Finance,google,2024-10-12
4084,2024-02-16,free,JP,Tech,organic,2024-02-16
4085,2024-10-07,paid,FR,Education,google,2024-10-07
4086,2024-05-24,paid,AU,Finance,organic,2024-05-24
4087,2024-11-01,free,JP,Finance,unknown,2024-11-01
4088,2024-01-27,free,IN,Healthcare,unknown,2024-01-27
4089,2024-07-28,free,CA,Tech,google,2024-07-28
4090,2024-01-16,free,US,Manufacturing,google,2024-01-16
4091,2024-07-26,free,GB,Manufacturing,linkedin,2024-07-26
4092,2024-01-14,free,CA,Manufacturing,google,2024-01-14
4093,2024-12-13,paid,DE,Manufacturing,organic,2024-12-13
4094,2024-06-10,paid,GB,Manufacturing,linkedin,2024-06-10
4095,2024-03-07,free,AU,Retail,google,2024-03-07
4096,2024-06-06,paid,CA,Manufacturing,linkedin,2024-06-06
4097,2024-07-06,paid,US,Tech,referral,2024-07-06
4098,2024-08-27,paid,AU,Healthcare,linkedin,2024-08-27
4099,2024-02-10,paid,CA,Tech,referral,2024-02-10
4100,06/02/2024,free,FR,Retail,referral,2024-06-02
4101,2024-03-04,paid,DE,Healthcare,unknown,2024-03-04
4102,2024-05-15,paid,IN,Healthcare,linkedin,2024-05-15
4103,2024-07-10,free,US,Education,organic,2024-07-10
4104,2024-12-21,free,JP,Education,organic,2024-12-21
4105,01/04/2024,free,AU,Healthcare,organic,2024-01-04
4106,,paid,AU,Tech,facebook,
4107,2024-03-14,paid,GB,Finance,referral,2024-03-14
4108,2024-03-09,paid,DE,Education,linkedin,2024-03-09
4109,04/05/2024,paid,IN,Tech,organic,2024-04-05
4110,21-07-2024,paid,CA,Manufacturing,organic,2024-07-21
4111,2024-10-30,paid,IN,Retail,linkedin,2024-10-30
4112,14-11-2024,paid,DE,Healthcare,referral,2024-11-14
4113,2024-03-10,free,FR,Retail,linkedin,2024-03-10
4114,2024-01-01,free,FR,Finance,facebook,2024-01-01
4115,2024-05-30,paid,CA,Tech,facebook,2024-05-30
4116,2024-10-29,free,IN,Retail,linkedin,2024-10-29
4117,06/13/2024,paid,DE,Retail,referral,2024-06-13
4118,2024-07-18,paid,DE,Healthcare,organic,2024-07-18
4119,2024-11-07,free,FR,Tech,facebook,2024-11-07
4120,,paid,JP,Finance,facebook,
4121,2024-04-19,paid,JP,Retail,referral,2024-04-19
4122,18-03-2024,paid,JP,Finance,facebook,2024-03-18
4123,2024-02-08,free,GB,Healthcare,facebook,2024-02-08
4124,2024-06-01,paid,IN,Education,unknown,2024-06-01
4125,2024-07-04,free,FR,Healthcare,referral,2024-07-04
4126,2024-03-27,free,FR,Finance,linkedin,2024-03-27
4127,2024-01-20,paid,IN,Tech,organic,2024-01-20
4128,,paid,CA,Retail,organic,
4129,2024-08-10,free,GB,Education,facebook,2024-08-10
4130,2024-03-11,paid,AU,Tech,organic,2024-03-11
4131,,paid,US,Tech,linkedin,
