user_id,plan_start_date,plan_end_date,churned,mrr,plan_start_clean,plan_end_clean
3929,2024-01-01,,N,0,2024-01-01,
3930,2024-01-22,2025-07-15,Y,149,2024-01-22,2025-07-15
3931,2024-01-10,,N,99,2024-01-10,
3932,2024-01-16,,Y,59,2024-01-16,
3933,2024-01-10,05/09/2024,N,0,2024-01-10,2024-05-09
3934,2024-01-07,,N,0,2024-01-07,
3935,2024-01-21,,Y,49,2024-01-21,
3936,2024-01-01,2024-12-26,Y,59,2024-01-01,2024-12-26
3937,2024-01-01,,N,0,2024-01-01,
3938,2024-01-18,09/09/2025,N,39,2024-01-18,2025-09-09
3939,2024-01-16,2025-04-10,Y,79,2024-01-16,2025-04-10
3940,2024-01-19,2025-04-13,N,0,2024-01-19,2025-04-13
3942,2024-01-19,,N,0,2024-01-19,
3943,2024-01-28,2024-11-23,Y,99,2024-01-28,2024-11-23
3944,2024-01-31,2024-08-28,Y,59,2024-01-31,2024-08-28
3945,2024-01-06,06/29/2025,Y,59,2024-01-06,2025-06-29
3946,2024-01-07,2025-03-02,Y,29,2024-01-07,2025-03-02
3947,2024-01-18,2024-07-16,Y,0,2024-01-18,2024-07-16
3948,2024-01-24,2024-10-20,N,79,2024-01-24,2024-10-20
3949,2024-01-25,2025-01-19,N,99,2024-01-25,2025-01-19
3950,2024-01-12,2024-04-11,N,99,2024-01-12,2024-04-11
3951,2024-01-11,,N,29,2024-01-11,
3952,2024-01-20,12/10/2025,N,79,2024-01-20,2025-12-10
3953,2024-01-10,06/03/2025,N,99,2024-01-10,2025-06-03
3954,,,Y,0,,
3955,2024-01-28,,N,0,2024-01-28,
3956,2024-01-06,10/02/2024,Y,39,2024-01-06,2024-10-02
3957,2024-01-06,08/03/2024,Y,0,2024-01-06,2024-08-03
3958,2024-01-27,05/26/2024,N,49,2024-01-27,2024-05-26
3959,2024-01-26,09/17/2025,N,0,2024-01-26,2025-09-17
3960,,2025-05-25,N,0,,2025-05-25
3961,2024-01-22,,Y,0,2024-01-22,
3962,,12/26/2024,Y,49,,2024-12-26
3963,2024-01-25,05/19/2025,Y,0,2024-01-25,2025-05-19
3964,2024-01-22,,N,0,2024-01-22,
3965,2024-01-04,2024-05-03,Y,0,2024-01-04,2024-05-03
3966,2024-01-26,,Y,0,2024-01-26,
3967,2024-01-20,2025-09-11,Y,79,2024-01-20,2025-09-11
3968,2024-01-15,04/14/2024,N,0,2024-01-15,2024-04-14
3969,,09/22/2025,Y,0,,2025-09-22
3970,2024-01-09,,N,99,2024-01-09,
3971,2024-01-31,2025-09-22,N,0,2024-01-31,2025-09-22
3972,2024-01-30,2025-03-25,N,0,2024-01-30,2025-03-25
3973,2024-01-16,12/11/2024,Y,0,2024-01-16,2024-12-11
3974,2024-01-15,2025-06-08,N,0,2024-01-15,2025-06-08
3975,2024-01-31,2025-05-25,N,0,2024-01-31,2025-05-25
3976,2024-01-12,03/07/2025,Y,79,2024-01-12,2025-03-07
3977,2024-01-11,,N,0,2024-01-11,
3978,2024-01-03,04/02/2024,Y,0,2024-01-03,2024-04-02
3979,2024-01-01,02/24/2025,N,29,2024-01-01,2025-02-24
3980,2024-01-03,,Y,0,2024-01-03,
3981,2024-01-23,,Y,0,2024-01-23,
3982,2024-01-01,,Y,0,2024-01-01,
3983,2024-01-08,06/06/2024,Y,79,2024-01-08,2024-06-06
3984,2024-01-06,2024-07-04,N,0,2024-01-06,2024-07-04
3985,2024-01-30,,Y,0,2024-01-30,
3986,2024-01-17,,Y,39,2024-01-17,
3987,2024-01-24,,Y,0,2024-01-24,
3988,2024-01-22,,Y,0,2024-01-22,
3989,,,N,0,,
3990,2024-01-19,,Y,0,2024-01-19,
3991,2024-01-23,2024-04-22,Y,29,2024-01-23,2024-04-22
3992,2024-01-03,2024-06-01,N,0,2024-01-03,2024-06-01
3993,2024-01-10,2024-08-07,Y,149,2024-01-10,2024-08-07
3994,2024-01-02,,N,99,2024-01-02,
3995,2024-01-25,10/16/2025,N,0,2024-01-25,2025-10-16
3996,2024-01-08,05/02/2025,Y,149,2024-01-08,2025-05-02
3997,,02/24/2025,Y,49,,2025-02-24
3998,2024-01-11,01/05/2025,N,79,2024-01-11,2025-01-05
3999,2024-01-28,07/26/2024,N,39,2024-01-28,2024-07-26
4000,2024-01-06,,N,149,2024-01-06,
4001,2024-01-28,,Y,0,2024-01-28,
4002,2024-01-26,,N,0,2024-01-26,
4003,2024-01-22,2025-03-17,Y,0,2024-01-22,2025-03-17
4004,2024-01-14,2025-05-08,N,39,2024-01-14,2025-05-08
4005,2024-01-17,2024-09-13,N,149,2024-01-17,2024-09-13
4006,2024-01-26,12/21/2024,Y,0,2024-01-26,2024-12-21
4007,2024-01-10,2025-02-03,Y,0,2024-01-10,2025-02-03
4008,2024-01-23,,N,149,2024-01-23,
4009,2024-01-18,2025-10-09,N,79,2024-01-18,2025-10-09
4010,2024-01-30,04/29/2024,Y,59,2024-01-30,2024-04-29
4011,2024-01-03,11/23/2025,Y,0,2024-01-03,2025-11-23
4012,2024-01-23,2025-08-15,N,0,2024-01-23,2025-08-15
4013,2024-01-03,,Y,29,2024-01-03,
4014,,04/25/2025,N,99,,2025-04-25
4015,2024-01-17,,Y,59,2024-01-17,
4016,2024-01-31,08/23/2025,N,0,2024-01-31,2025-08-23
4017,2024-01-17,,N,59,2024-01-17,
4018,2024-01-27,2024-04-26,Y,0,2024-01-27,2024-04-26
4019,2024-01-24,2025-05-18,N,99,2024-01-24,2025-05-18
4020,2024-01-10,,Y,0,2024-01-10,
4021,2024-01-21,2024-10-17,Y,0,2024-01-21,2024-10-17
4022,2024-01-04,12/24/2025,N,59,2024-01-04,2025-12-24
4023,2024-01-04,2025-05-28,Y,149,2024-01-04,2025-05-28
4024,2024-01-30,2024-06-28,Y,0,2024-01-30,2024-06-28
4025,2024-01-17,08/09/2025,Y,0,2024-01-17,2025-08-09
4026,2024-01-28,02/21/2025,N,29,2024-01-28,2025-02-21
4027,2024-01-21,,Y,149,2024-01-21,
4028,2024-01-02,02/25/2025,Y,59,2024-01-02,2025-02-25
4029,2024-01-20,05/19/2024,Y,0,2024-01-20,2024-05-19
4030,2024-01-24,2025-09-15,N,39,2024-01-24,2025-09-15
4031,2024-01-12,,N,0,2024-01-12,
4032,2024-01-09,2025-11-29,Y,0,2024-01-09,2025-11-29
4033,2024-01-08,2024-05-07,Y,0,2024-01-08,2024-05-07
4034,2024-01-21,06/14/2025,N,0,2024-01-21,2025-06-14
4035,2024-01-22,07/15/2025,Y,79,2024-01-22,2025-07-15
4036,2024-01-11,10/07/2024,Y,0,2024-01-11,2024-10-07
4037,2024-01-03,03/28/2025,Y,0,2024-01-03,2025-03-28
4038,,10/27/2024,Y,39,,2024-10-27
4039,2024-01-15,,N,0,2024-01-15,
4040,2024-01-30,,Y,0,2024-01-30,
4041,2024-01-18,09/14/2024,Y,49,2024-01-18,2024-09-14
4042,2024-01-07,,Y,0,2024-01-07,
4043,2024-01-31,,N,79,2024-01-31,
4044,2024-01-24,,N,0,2024-01-24,
4045,2024-01-01,08/23/2025,Y,49,2024-01-01,2025-08-23
4046,2024-01-13,,N,99,2024-01-13,
4047,,2024-09-27,N,99,,2024-09-27
4048,2024-01-23,05/22/2024,N,0,2024-01-23,2024-05-22
4049,2024-01-22,2024-09-18,Y,99,2024-01-22,2024-09-18
4050,2024-01-01,06/24/2025,N,59,2024-01-01,2025-06-24
4051,2024-01-09,,Y,99,2024-01-09,
4052,2024-01-23,2025-02-16,N,49,2024-01-23,2025-02-16
4053,2024-01-23,2025-07-16,N,0,2024-01-23,2025-07-16
4054,2024-01-11,,N,0,2024-01-11,
4055,2024-01-31,03/26/2025,Y,0,2024-01-31,2025-03-26
4056,2024-01-05,2024-10-31,N,49,2024-01-05,2024-10-31
4057,2024-01-24,,Y,0,2024-01-24,
4058,2024-01-25,,Y,0,2024-01-25,
4059,2024-01-12,,N,79,2024-01-12,
4060,2024-01-23,12/13/2025,N,0,2024-01-23,2025-12-13
4061,2024-01-03,,Y,0,2024-01-03,
4062,2024-01-13,12/08/2024,Y,0,2024-01-13,2024-12-08
4063,2024-01-23,2025-07-16,Y,39,2024-01-23,2025-07-16
4064,2024-01-30,02/23/2025,Y,29,2024-01-30,2025-02-23
4065,2024-01-31,2025-12-21,Y,0,2024-01-31,2025-12-21
4066,2024-01-05,2025-08-27,N,0,2024-01-05,2025-08-27
4067,2024-01-15,2024-10-11,Y,149,2024-01-15,2024-10-11
4068,2024-01-13,02/06/2025,N,49,2024-01-13,2025-02-06
4069,2024-01-11,,Y,149,2024-01-11,
4070,2024-01-26,2024-09-22,N,59,2024-01-26,2024-09-22
4071,2024-01-16,01/10/2025,N,0,2024-01-16,2025-01-10
4072,2024-01-18,2024-11-13,Y,0,2024-01-18,2024-11-13
4073,2024-01-09,,N,0,2024-01-09,
4074,2024-01-02,,N,0,2024-01-02,
4075,2024-01-15,10/06/2025,Y,0,2024-01-15,2025-10-06
4076,2024-01-23,04/17/2025,Y,0,2024-01-23,2025-04-17
4077,2024-01-29,01/18/2026,N,0,2024-01-29,2026-01-18
4078,2024-01-20,01/09/2026,N,59,2024-01-20,2026-01-09
4079,2024-01-21,04/20/2024,Y,0,2024-01-21,2024-04-20
4080,2024-01-18,,N,59,2024-01-18,
4081,2024-01-24,2025-06-17,Y,59,2024-01-24,2025-06-17
4082,2024-01-01,,Y,0,2024-01-01,
4083,2024-01-03,06/01/2024,N,59,2024-01-03,2024-06-01
4084,2024-01-25,2025-12-15,N,29,2024-01-25,2025-12-15
4085,2024-01-20,03/15/2025,N,49,2024-01-20,2025-03-15
4086,2024-01-20,,N,29,2024-01-20,
4087,2024-01-28,,Y,0,2024-01-28,
4088,2024-01-13,,Y,0,2024-01-13,
4089,2024-01-16,,N,0,2024-01-16,
4090,2024-01-01,,N,0,2024-01-01,
4091,2024-01-17,02/10/2025,N,0,2024-01-17,2025-02-10
4092,2024-01-17,,Y,0,2024-01-17,
4093,2024-01-09,2025-01-03,Y,49,2024-01-09,2025-01-03
4094,2024-01-28,,N,59,2024-01-28,
4095,2024-01-24,2024-06-22,Y,0,2024-01-24,2024-06-22
4096,2024-01-25,2025-08-17,Y,49,2024-01-25,2025-08-17
4097,2024-01-02,2024-08-29,Y,59,2024-01-02,2024-08-29
4098,2024-01-09,,N,79,2024-01-09,
4099,2024-01-05,02/28/2025,N,49,2024-01-05,2025-02-28
4100,,2025-07-24,N,0,,2025-07-24
4101,2024-01-14,2025-11-04,N,59,2024-01-14,2025-11-04
4102,2024-01-01,,Y,99,2024-01-01,
4103,2024-01-28,,Y,0,2024-01-28,
4104,2024-01-24,06/22/2024,Y,0,2024-01-24,2024-06-22
4105,2024-01-31,2025-01-25,N,0,2024-01-31,2025-01-25
4106,2024-01-24,12/14/2025,Y,39,2024-01-24,2025-12-14
4107,2024-01-27,09/23/2024,N,59,2024-01-27,2024-09-23
4108,2024-01-02,,Y,39,2024-01-02,
4109,2024-01-12,,Y,99,2024-01-12,
4110,2024-01-23,,Y,39,2024-01-23,
4111,2024-01-18,,Y,49,2024-01-18,
4112,2024-01-19,2025-01-13,Y,149,2024-01-19,2025-01-13
4113,2024-01-15,,Y,0,2024-01-15,
4114,2024-01-03,12/23/2025,N,0,2024-01-03,2025-12-23
4115,2024-01-02,2025-03-27,N,29,2024-01-02,2025-03-27
4116,2024-01-28,,Y,0,2024-01-28,
4117,2024-01-19,,N,29,2024-01-19,
4118,2024-01-23,,Y,79,2024-01-23,
4119,2024-01-12,,Y,0,2024-01-12,
4120,2024-01-25,,Y,59,2024-01-25,
4121,,2025-06-24,N,99,,2025-06-24
4122,2024-01-09,06/07/2024,Y,79,2024-01-09,2024-06-07
4123,2024-01-20,,N,0,2024-01-20,
4124,2024-01-21,,Y,149,2024-01-21,
4125,2024-01-03,2024-10-29,Y,0,2024-01-03,2024-10-29
4126,2024-01-29,2025-09-20,N,0,2024-01-29,2025-09-20
4127,2024-01-19,,N,29,2024-01-19,
4128,2024-01-26,,Y,39,2024-01-26,
4129,2024-01-30,2025-03-25,N,0,2024-01-30,2025-03-25
4130,2024-01-01,,Y,49,2024-01-01,
4131,2024-01-21,,N,29,2024-01-21,
4132,2024-01-27,12/22/2024,N,149,2024-01-27,2024-12-22
4133,2024-01-29,04/28/2024,Y,49,2024-01-29,2024-04-28
4134,2024-01-19,2026-01-08,Y,0,2024-01-19,2026-01-08
4135,2024-01-02,2024-05-31,Y,39,2024-01-02,2024-05-31
4137,2024-01-29,,Y,0,2024-01-29,
4138,2024-01-20,2025-01-14,N,99,2024-01-20,2025-01-14
4139,2024-01-25,07/23/2024,N,79,2024-01-25,2024-07-23
4140,2024-01-18,2025-03-13,Y,0,2024-01-18,2025-03-13
4141,,,Y,29,,
4142,2024-01-20,08/12/2025,Y,99,2024-01-20,2025-08-12
4143,2024-01-14,2025-09-05,N,59,2024-01-14,2025-09-05
4144,2024-01-21,,N,149,2024-01-21,
4145,2024-01-14,2025-09-05,Y,0,2024-01-14,2025-09-05
4146,2024-01-02,11/27/2024,Y,0,2024-01-02,2024-11-27
4147,2024-01-11,,N,49,2024-01-11,
4148,2024-01-08,2025-06-01,Y,79,2024-01-08,2025-06-01
4149,2024-01-18,09/09/2025,N,39,2024-01-18,2025-09-09
4150,2024-01-11,,N,59,2024-01-11,
4151,,,N,0,,
4152,2024-01-20,,N,29,2024-01-20,
4153,2024-01-26,,Y,0,2024-01-26,
4154,2024-01-07,,Y,59,2024-01-07,
4155,2024-01-10,10/06/2024,Y,59,2024-01-10,2024-10-06
4156,2024-01-16,,N,59,2024-01-16,
4157,2024-01-01,2025-06-24,Y,0,2024-01-01,2025-06-24
4158,2024-01-21,2025-09-12,N,39,2024-01-21,2025-09-12
4159,2024-01-01,2024-06-29,N,59,2024-01-01,2024-06-29
4160,2024-01-19,,Y,39,2024-01-19,
4161,2024-01-27,2024-07-25,Y,49,2024-01-27,2024-07-25
4162,2024-01-28,,Y,29,2024-01-28,
4163,2024-01-27,2025-01-21,Y,149,2024-01-27,2025-01-21
4164,2024-01-28,,Y,0,2024-01-28,
4165,2024-01-27,03/22/2025,N,0,2024-01-27,2025-03-22
4166,2024-01-12,2026-01-01,N,149,2024-01-12,2026-01-01
4167,2024-01-20,10/16/2024,Y,0,2024-01-20,2024-10-16
4168,2024-01-02,2024-05-31,N,0,2024-01-02,2024-05-31
4169,2024-01-28,07/21/2025,Y,49,2024-01-28,2025-07-21
4170,2024-01-31,2024-05-30,N,0,2024-01-31,2024-05-30
4171,2024-01-03,,N,0,2024-01-03,
4172,2024-01-16,10/07/2025,Y,29,2024-01-16,2025-10-07
4173,2024-01-06,12/26/2025,Y,59,2024-01-06,2025-12-26
4174,2024-01-04,07/27/2025,Y,79,2024-01-04,2025-07-27
4175,2024-01-26,11/21/2024,Y,0,2024-01-26,2024-11-21
4176,2024-01-13,2024-06-11,N,29,2024-01-13,2024-06-11
4177,2024-01-25,,Y,149,2024-01-25,
4178,2024-01-16,01/10/2025,N,0,2024-01-16,2025-01-10
4179,2024-01-02,2025-05-26,Y,149,2024-01-02,2025-05-26
4180,2024-01-08,12/03/2024,Y,149,2024-01-08,2024-12-03
4181,2024-01-04,,N,79,2024-01-04,
4182,2024-01-01,,N,0,2024-01-01,
4183,2024-01-16,2025-08-08,N,79,2024-01-16,2025-08-08
4184,2024-01-05,,N,0,2024-01-05,
4185,2024-01-10,2024-08-07,Y,39,2024-01-10,2024-08-07
4186,2024-01-21,10/12/2025,Y,149,2024-01-21,2025-10-12
4187,2024-01-03,2024-07-31,N,0,2024-01-03,2024-07-31
4188,2024-01-28,,N,0,2024-01-28,
4189,2024-01-04,,Y,0,2024-01-04,
4190,2024-01-06,,Y,79,2024-01-06,
4191,2024-01-29,05/28/2024,Y,0,2024-01-29,2024-05-28
4192,2024-01-01,,Y,0,2024-01-01,
4193,2024-01-05,2024-08-02,Y,0,2024-01-05,2024-08-02
4194,2024-01-19,,Y,0,2024-01-19,
4195,2024-01-04,2024-07-02,Y,79,2024-01-04,2024-07-02
4196,2024-01-29,05/23/2025,N,99,2024-01-29,2025-05-23
4197,2024-01-10,07/08/2024,Y,149,2024-01-10,2024-07-08
4198,2024-01-27,03/22/2025,N,0,2024-01-27,2025-03-22
4199,2024-01-31,05/25/2025,N,0,2024-01-31,2025-05-25
4200,2024-01-17,08/09/2025,N,79,2024-01-17,2025-08-09
4201,2024-01-12,09/08/2024,Y,59,2024-01-12,2024-09-08
4202,2024-01-09,04/08/2024,Y,29,2024-01-09,2024-04-08
4203,2024-01-09,,N,0,2024-01-09,
4204,2024-01-03,,N,49,2024-01-03,
4205,2024-01-08,,Y,29,2024-01-08,
4206,2024-01-06,09/27/2025,N,0,2024-01-06,2025-09-27
4207,2024-01-18,09/14/2024,Y,0,2024-01-18,2024-09-14
4208,2024-01-14,2024-09-10,N,0,2024-01-14,2024-09-10
4209,2024-01-29,,Y,0,2024-01-29,
4210,2024-01-27,,Y,99,2024-01-27,
4211,2024-01-01,,Y,29,2024-01-01,
4212,2024-01-20,11/15/2024,Y,0,2024-01-20,2024-11-15
4213,2024-01-14,12/09/2024,Y,99,2024-01-14,2024-12-09
4214,2024-01-27,06/25/2024,N,0,2024-01-27,2024-06-25
4215,2024-01-09,11/29/2025,Y,99,2024-01-09,2025-11-29
4216,2024-01-01,2024-03-31,N,59,2024-01-01,2024-03-31
4217,2024-01-03,2025-07-26,N,29,2024-01-03,2025-07-26
4218,2024-01-18,05/17/2024,N,0,2024-01-18,2024-05-17
4219,2024-01-08,,Y,0,2024-01-08,
4220,,12/21/2025,Y,59,,2025-12-21
4221,2024-01-31,,Y,59,2024-01-31,
4222,2024-01-22,2024-06-20,N,39,2024-01-22,2024-06-20
4223,2024-01-26,,N,79,2024-01-26,
4224,2024-01-16,2025-12-06,Y,59,2024-01-16,2025-12-06
4225,2024-01-04,2025-10-25,Y,39,2024-01-04,2025-10-25
4226,2024-01-16,06/14/2024,Y,0,2024-01-16,2024-06-14
4227,2024-01-12,2024-11-07,N,0,2024-01-12,2024-11-07
4228,2024-01-31,2024-12-26,Y,0,2024-01-31,2024-12-26
4229,2024-01-25,,N,0,2024-01-25,
4230,2024-01-04,01/28/2025,N,0,2024-01-04,2025-01-28
4231,2024-01-29,,Y,59,2024-01-29,
4232,2024-01-13,,Y,49,2024-01-13,
4234,2024-01-18,2025-12-08,Y,0,2024-01-18,2025-12-08
4235,2024-01-19,,N,99,2024-01-19,
4236,2024-01-06,01/30/2025,Y,49,2024-01-06,2025-01-30
4237,2024-01-29,2024-05-28,Y,0,2024-01-29,2024-05-28
4238,2024-01-04,08/31/2024,N,0,2024-01-04,2024-08-31
4239,2024-01-19,,Y,99,2024-01-19,
4240,2024-01-29,,Y,49,2024-01-29,
4241,2024-01-17,2025-11-07,N,0,2024-01-17,2025-11-07
4242,2024-01-29,05/23/2025,N,0,2024-01-29,2025-05-23
4243,2024-01-09,08/06/2024,Y,0,2024-01-09,2024-08-06
4244,,2025-08-23,Y,59,,2025-08-23
4245,2024-01-26,09/17/2025,Y,49,2024-01-26,2025-09-17
4246,2024-01-06,2025-08-28,Y,29,2024-01-06,2025-08-28
4247,2024-01-26,,Y,29,2024-01-26,
4248,2024-01-09,,Y,79,2024-01-09,
4249,2024-01-29,,Y,0,2024-01-29,
4250,2024-01-22,07/20/2024,N,0,2024-01-22,2024-07-20
4251,2024-01-25,2025-09-16,N,0,2024-01-25,2025-09-16
4252,2024-01-07,07/30/2025,N,79,2024-01-07,2025-07-30
4253,2024-01-23,2025-08-15,Y,79,2024-01-23,2025-08-15
4254,2024-01-17,,Y,49,2024-01-17,
4255,2024-01-19,12/14/2024,N,49,2024-01-19,2024-12-14
4256,,03/26/2025,N,59,,2025-03-26
4257,2024-01-18,07/11/2025,N,79,2024-01-18,2025-07-11
4258,2024-01-11,2025-08-03,Y,59,2024-01-11,2025-08-03
4259,2024-01-21,2024-06-19,N,49,2024-01-21,2024-06-19
4260,2024-01-04,,N,59,2024-01-04,
4261,2024-01-04,03/29/2025,Y,0,2024-01-04,2025-03-29
4262,2024-01-03,,Y,39,2024-01-03,
4263,2024-01-14,2025-03-09,N,79,2024-01-14,2025-03-09
4264,2024-01-22,08/19/2024,Y,99,2024-01-22,2024-08-19
4265,2024-01-16,,N,59,2024-01-16,
4266,2024-01-25,2024-12-20,N,149,2024-01-25,2024-12-20
4267,2024-01-04,,Y,0,2024-01-04,
4268,2024-01-03,06/26/2025,N,79,2024-01-03,2025-06-26
4269,2024-01-11,,Y,149,2024-01-11,
4270,2024-01-07,2025-05-31,Y,0,2024-01-07,2025-05-31
4271,2024-01-25,05/24/2024,Y,0,2024-01-25,2024-05-24
4272,2024-01-27,2024-08-24,Y,59,2024-01-27,2024-08-24
4273,2024-01-10,10/31/2025,Y,0,2024-01-10,2025-10-31
4274,2024-01-17,,N,99,2024-01-17,
4275,2024-01-30,09/21/2025,N,79,2024-01-30,2025-09-21
4276,2024-01-05,04/29/2025,Y,39,2024-01-05,2025-04-29
4277,2024-01-06,09/02/2024,Y,0,2024-01-06,2024-09-02
4278,2024-01-25,10/21/2024,N,39,2024-01-25,2024-10-21
4279,2024-01-11,11/01/2025,N,0,2024-01-11,2025-11-01
4280,2024-01-22,,N,29,2024-01-22,
4281,2024-01-19,2024-10-15,Y,0,2024-01-19,2024-10-15
4282,2024-01-01,2024-08-28,Y,0,2024-01-01,2024-08-28
4283,2024-01-22,2024-04-21,N,59,2024-01-22,2024-04-21
4284,2024-01-26,,N,29,2024-01-26,
4285,2024-01-05,2024-10-31,Y,0,2024-01-05,2024-10-31
4286,2024-01-20,2025-10-11,Y,0,2024-01-20,2025-10-11
4287,2024-01-07,2025-12-27,N,0,2024-01-07,2025-12-27
4288,2024-01-12,,N,0,2024-01-12,
4289,2024-01-31,2025-01-25,Y,0,2024-01-31,2025-01-25
4290,2024-01-12,2025-12-02,Y,79,2024-01-12,2025-12-02
4291,2024-01-23,2024-07-21,Y,99,2024-01-23,2024-07-21
4292,2024-01-12,2024-06-10,Y,49,2024-01-12,2024-06-10
4293,2024-01-22,2025-11-12,N,0,2024-01-22,2025-11-12
4294,2024-01-05,,Y,0,2024-01-05,
4295,2024-01-05,,Y,59,2024-01-05,
4296,2024-01-20,12/10/2025,Y,0,2024-01-20,2025-12-10
4297,2024-01-26,,Y,49,2024-01-26,
4298,2024-01-09,2024-12-04,N,99,2024-01-09,2024-12-04
4299,2024-01-11,,Y,99,2024-01-11,
4300,2024-01-21,06/19/2024,Y,0,2024-01-21,2024-06-19
4301,2024-01-15,,Y,29,2024-01-15,
4302,2024-01-09,2024-06-07,N,59,2024-01-09,2024-06-07
4303,2024-01-04,,Y,0,2024-01-04,
4304,2024-01-10,06/03/2025,N,99,2024-01-10,2025-06-03
4305,2024-01-02,2024-08-29,N,0,2024-01-02,2024-08-29
4306,2024-01-21,2025-04-15,N,0,2024-01-21,2025-04-15
4307,2024-01-07,2025-01-01,N,39,2024-01-07,2025-01-01
4308,2024-01-12,,Y,0,2024-01-12,
4309,2024-01-17,03/12/2025,N,0,2024-01-17,2025-03-12
4310,2024-01-31,03/26/2025,N,0,2024-01-31,2025-03-26
4311,2024-01-26,01/20/2025,Y,0,2024-01-26,2025-01-20
4312,2024-01-11,,Y,0,2024-01-11,
4313,2024-01-09,06/02/2025,Y,0,2024-01-09,2025-06-02
4314,2024-01-15,,Y,79,2024-01-15,
4315,2024-01-02,09/23/2025,N,0,2024-01-02,2025-09-23
4316,2024-01-23,2025-09-14,Y,0,2024-01-23,2025-09-14
4317,2024-01-04,,N,0,2024-01-04,
4318,2024-01-20,,N,49,2024-01-20,
4319,2024-01-29,01/23/2025,Y,0,2024-01-29,2025-01-23
4320,2024-01-18,2024-04-17,N,0,2024-01-18,2024-04-17
4321,,04/25/2025,Y,39,,2025-04-25
4322,2024-01-05,2025-06-28,Y,0,2024-01-05,2025-06-28
4323,,2025-10-22,Y,29,,2025-10-22
4324,2024-01-04,,N,0,2024-01-04,
4325,2024-01-02,,Y,0,2024-01-02,
4326,2024-01-13,2025-06-06,N,0,2024-01-13,2025-06-06
4327,2024-01-06,09/02/2024,Y,0,2024-01-06,2024-09-02
4328,2024-01-17,07/10/2025,Y,59,2024-01-17,2025-07-10
4329,2024-01-07,,Y,59,2024-01-07,
4331,2024-01-30,2024-07-28,Y,0,2024-01-30,2024-07-28
4332,2024-01-09,2025-02-02,Y,39,2024-01-09,2025-02-02
4333,2024-01-17,2025-11-07,N,0,2024-01-17,2025-11-07
4334,2024-01-15,,Y,0,2024-01-15,
4335,2024-01-23,07/21/2024,N,79,2024-01-23,2024-07-21
4336,,2025-09-22,N,0,,2025-09-22
4337,2024-01-28,,N,0,2024-01-28,
4338,2024-01-09,2024-06-07,N,0,2024-01-09,2024-06-07
4339,,2024-09-27,Y,49,,2024-09-27
4340,2024-01-07,01/01/2025,Y,0,2024-01-07,2025-01-01
4341,2024-01-28,,Y,99,2024-01-28,
4342,2024-01-14,2025-06-07,N,0,2024-01-14,2025-06-07
4343,,11/21/2025,N,0,,2025-11-21
4344,2024-01-24,2024-06-22,Y,149,2024-01-24,2024-06-22
4345,2024-01-08,,Y,29,2024-01-08,
4346,2024-01-01,2024-11-26,Y,149,2024-01-01,2024-11-26
4347,2024-01-26,2025-05-20,Y,0,2024-01-26,2025-05-20
4348,2024-01-27,,N,49,2024-01-27,
4349,2024-01-23,2025-09-14,Y,0,2024-01-23,2025-09-14
4350,2024-01-01,08/28/2024,Y,79,2024-01-01,2024-08-28
4351,2024-01-03,2024-04-02,N,0,2024-01-03,2024-04-02
4352,2024-01-05,,N,79,2024-01-05,
4353,2024-01-09,2025-05-03,Y,0,2024-01-09,2025-05-03
4354,2024-01-02,2024-08-29,N,0,2024-01-02,2024-08-29
4355,2024-01-12,2024-07-10,N,0,2024-01-12,2024-07-10
4356,2024-01-21,11/16/2024,Y,0,2024-01-21,2024-11-16
4357,2024-01-06,2025-03-31,N,99,2024-01-06,2025-03-31
4358,2024-01-23,12/18/2024,Y,0,2024-01-23,2024-12-18
4359,2024-01-17,2024-05-16,Y,99,2024-01-17,2024-05-16
4360,2024-01-04,12/29/2024,Y,39,2024-01-04,2024-12-29
4361,2024-01-04,2024-10-30,Y,0,2024-01-04,2024-10-30
4362,2024-01-28,,Y,149,2024-01-28,
4363,2024-01-08,,N,0,2024-01-08,
4364,2024-01-06,,Y,49,2024-01-06,
4365,2024-01-02,,N,49,2024-01-02,
4366,2024-01-06,,N,0,2024-01-06,
4367,2024-01-08,11/03/2024,Y,99,2024-01-08,2024-11-03
4368,2024-01-02,2024-07-30,N,49,2024-01-02,2024-07-30
4369,2024-01-12,03/07/2025,N,0,2024-01-12,2025-03-07
4370,2024-01-04,08/26/2025,N,0,2024-01-04,2025-08-26
4371,2024-01-06,09/02/2024,Y,0,2024-01-06,2024-09-02
4372,2024-01-17,,N,0,2024-01-17,
4373,2024-01-12,2024-04-11,Y,79,2024-01-12,2024-04-11
4374,2024-01-15,07/08/2025,N,39,2024-01-15,2025-07-08
4375,2024-01-28,,N,39,2024-01-28,
4376,2024-01-13,2024-08-10,N,0,2024-01-13,2024-08-10
4377,2024-01-11,2025-11-01,N,49,2024-01-11,2025-11-01
4378,2024-01-28,,N,0,2024-01-28,
4379,2024-01-09,,N,99,2024-01-09,
4380,2024-01-11,,N,0,2024-01-11,
4381,2024-01-27,,Y,149,2024-01-27,
4382,2024-01-10,,Y,0,2024-01-10,
4383,2024-01-07,,N,0,2024-01-07,
4384,2024-01-25,07/23/2024,N,59,2024-01-25,2024-07-23
4385,2024-01-23,2025-08-15,N,0,2024-01-23,2025-08-15
4386,2024-01-13,03/08/2025,Y,0,2024-01-13,2025-03-08
