session_id,user_id,date,duration_minutes,device_type,date_clean
10863,1527,2024-01-21,11,mobile,2026-01-21
10864,3475,12/11/2024,110,tablet,2026-12-11
10868,3859,05-08-2024,113,tablet,2026-08-05
10869,1977,15-04-2024,99,mobile,2026-04-15
10871,4933,06/21/2024,61,desktop,2026-06-21
10874,4603,22-03-2024,70,mobile,2026-03-22
10877,2769,23-07-2024,13,tablet,2026-07-23
10878,1261,13-09-2024,16,unknown,2026-09-13
10879,627,2024-05-03,84,desktop,2026-05-03
10892,4703,12/19/2024,101,mobile,2026-12-19
10898,4076,02-01-2025,13,mobile,2027-01-02
10901,4661,29-10-2024,40,mobile,2026-10-29
10903,1359,2024-05-06,97,desktop,2026-05-06
10912,4040,2024-07-14,75,mobile,2026-07-14
10914,2567,04/12/2024,85,desktop,2026-04-12
10921,3598,01/30/2024,120,tablet,2026-01-30
10922,1574,02/25/2024,61,mobile,2026-02-25
10923,1978,12/12/2024,4,desktop,2026-12-12
10925,2233,2024-07-21,33,unknown,2026-07-21
10929,3964,07/20/2024,49,unknown,2026-07-20
10938,2098,03/31/2024,62,desktop,2026-03-31
10947,112,17-10-2024,52,tablet,2026-10-17
10951,4802,03/31/2024,109,tablet,2026-03-31
10957,3994,16-05-2024,23,unknown,2026-05-16
10960,840,19-07-2024,85,unknown,2026-07-19
10962,4101,01-10-2024,29,tablet,2026-10-01
10964,2069,01/14/2024,19,tablet,2026-01-14
10968,2988,2024-09-04,109,desktop,2026-09-04
10978,3740,04/25/2024,116,mobile,2026-04-25
10982,2747,10/09/2024,24,mobile,2026-10-09
10983,1636,2024-07-05,61,unknown,2026-07-05
10995,4370,2024-03-24,87,tablet,2026-03-24
11040,3138,20-12-2024,29,desktop,2026-12-20
11044,226,,48,unknown,
11047,4083,10/21/2024,51,tablet,2026-10-21
11048,154,12-01-2025,31,tablet,2027-01-12
11053,640,2024-09-28,22,unknown,2026-09-28
11054,3507,2024-08-05,105,tablet,2026-08-05
11065,1492,07/28/2024,15,mobile,2026-07-28
11069,2092,10/24/2024,28,mobile,2026-10-24
11079,2151,2024-09-02,78,tablet,2026-09-02
11081,1964,2024-05-02,4,tablet,2026-05-02
11083,3923,2024-09-08,80,desktop,2026-09-08
11085,2251,04/09/2024,114,mobile,2026-04-09
11095,4037,10-05-2024,114,mobile,2026-05-10
11096,2028,02/10/2024,66,mobile,2026-02-10
11098,3266,2024-06-28,57,tablet,2026-06-28
11101,846,25-03-2024,58,desktop,2026-03-25
11103,3821,06/16/2024,34,tablet,2026-06-16
11111,1038,2024-11-24,42,desktop,2026-11-24
11124,3988,02/11/2024,89,desktop,2026-02-11
11125,282,2024-03-16,27,desktop,2026-03-16
11126,912,18-07-2024,50,unknown,2026-07-18
11129,4230,17-01-2025,57,desktop,2027-01-17
11134,4304,2024-03-26,96,tablet,2026-03-26
11139,2790,13-01-2024,48,mobile,2026-01-13
11141,4876,05-09-2024,68,tablet,2026-09-05
11145,4060,2024-10-12,98,mobile,2026-10-12
11149,4043,04/16/2024,49,unknown,2026-04-16
11150,1794,27-02-2024,12,tablet,2026-02-27
11159,2704,2024-02-12,45,tablet,2026-02-12
11164,4505,2024-12-13,65,desktop,2026-12-13
11165,2844,18-06-2024,44,tablet,2026-06-18
11168,2648,2024-12-13,84,desktop,2026-12-13
11170,4521,02/14/2024,26,mobile,2026-02-14
11180,3341,04/05/2024,55,desktop,2026-04-05
11185,1464,24-10-2024,26,tablet,2026-10-24
11186,2943,2024-04-05,52,tablet,2026-04-05
11188,930,05/18/2024,103,desktop,2026-05-18
11191,1899,02/13/2024,103,desktop,2026-02-13
11192,4838,31-03-2024,97,unknown,2026-03-31
11196,1233,06-04-2024,68,desktop,2026-04-06
11197,4422,03/27/2024,86,mobile,2026-03-27
11210,1459,2024-04-10,89,tablet,2026-04-10
11223,3955,2024-03-14,61,mobile,2026-03-14
11232,1958,2024-10-08,71,mobile,2026-10-08
11233,360,10-01-2024,112,desktop,2026-01-10
11241,246,2024-08-24,70,desktop,2026-08-24
11247,4361,23-07-2024,101,unknown,2026-07-23
11250,3383,04-09-2024,79,desktop,2026-09-04
11251,3390,11/11/2024,61,desktop,2026-11-11
11252,1936,01/02/2025,43,desktop,2027-01-02
11260,1885,23-08-2024,29,mobile,2026-08-23
11261,3630,08-05-2024,62,tablet,2026-05-08
11262,1644,20-06-2024,32,unknown,2026-06-20
11266,4139,09-07-2024,50,mobile,2026-07-09
11267,3890,09/16/2024,67,desktop,2026-09-16
11272,586,20-05-2024,20,tablet,2026-05-20
11275,4816,27-05-2024,59,desktop,2026-05-27
11276,1904,2024-12-23,38,mobile,2026-12-23
11287,1283,07-11-2024,16,desktop,2026-11-07
11290,587,2024-04-13,15,tablet,2026-04-13
11292,365,12/22/2024,113,mobile,2026-12-22
11293,4211,02/07/2024,68,desktop,2026-02-07
11294,3633,28-02-2024,3,mobile,2026-02-28
11295,2156,2024-09-09,59,tablet,2026-09-09
11297,4354,12/19/2024,61,unknown,2026-12-19
11298,1087,2024-10-21,33,mobile,2026-10-21
11299,350,01/13/2024,90,tablet,2026-01-13
11300,2562,2024-08-05,76,mobile,2026-08-05
11308,3414,2024-09-06,43,unknown,2026-09-06
11310,2468,04/08/2024,98,desktop,2026-04-08
11316,778,05-02-2024,50,unknown,2026-02-05
11318,3564,2024-05-17,84,desktop,2026-05-17
11324,734,2024-03-21,43,unknown,2026-03-21
11325,296,10/15/2024,101,tablet,2026-10-15
11327,4633,2024-05-19,41,desktop,2026-05-19
11328,909,26-02-2024,91,tablet,2026-02-26
11332,1066,24-03-2024,16,tablet,2026-03-24
11334,2820,11/02/2024,118,tablet,2026-11-02
11338,2373,2024-06-02,61,desktop,2026-06-02
11343,3614,27-11-2024,93,mobile,2026-11-27
11344,785,2024-09-07,46,mobile,2026-09-07
11360,4442,09/19/2024,104,tablet,2026-09-19
11362,256,05/03/2024,61,desktop,2026-05-03
11363,3004,02-03-2024,60,desktop,2026-03-02
11364,4816,03-06-2024,88,desktop,2026-06-03
11367,1765,06/09/2024,39,desktop,2026-06-09
11368,2539,2024-04-24,17,mobile,2026-04-24
11369,3158,2024-12-05,114,desktop,2026-12-05
11371,4781,2025-01-07,102,desktop,2027-01-07
11376,4717,2024-06-14,76,desktop,2026-06-14
11381,935,2024-12-07,106,unknown,2026-12-07
11386,2656,20-09-2024,82,tablet,2026-09-20
11387,492,2024-05-16,114,unknown,2026-05-16
11388,227,11/25/2024,52,desktop,2026-11-25
11389,491,05/20/2024,35,mobile,2026-05-20
11399,4516,2024-11-18,40,unknown,2026-11-18
11405,3152,06/04/2024,74,desktop,2026-06-04
11413,3585,05/14/2024,45,desktop,2026-05-14
11414,1864,2024-03-05,61,mobile,2026-03-05
11420,3789,16-02-2024,61,mobile,2026-02-16
11422,1182,2024-10-11,1,mobile,2026-10-11
11423,4424,2024-06-01,61,tablet,2026-06-01
11424,4746,08-07-2024,32,mobile,2026-07-08
11425,1457,2024-06-01,85,desktop,2026-06-01
11426,375,17-09-2024,42,mobile,2026-09-17
11434,4475,2025-01-25,77,tablet,2027-01-25
11439,3372,2024-11-18,78,mobile,2026-11-18
11440,4838,09/04/2024,76,desktop,2026-09-04
11446,4916,2024-09-22,52,desktop,2026-09-22
11449,660,07-01-2025,54,tablet,2027-01-07
11452,2552,21-01-2024,88,desktop,2026-01-21
11460,1201,05/06/2024,87,mobile,2026-05-06
11461,918,12-01-2025,61,mobile,2027-01-12
11470,1532,06/01/2024,80,desktop,2026-06-01
11472,901,2024-12-19,116,tablet,2026-12-19
11475,630,05-09-2024,61,unknown,2026-09-05
11476,4521,02/21/2024,2,tablet,2026-02-21
11480,487,2024-06-26,37,desktop,2026-06-26
11484,717,05/10/2024,74,tablet,2026-05-10
11487,1274,2024-06-09,15,tablet,2026-06-09
11491,2111,2024-12-12,76,tablet,2026-12-12
11495,4551,07-08-2024,12,mobile,2026-08-07
11500,4385,16-11-2024,71,tablet,2026-11-16
11503,3834,11-01-2024,116,desktop,2026-01-11
11505,908,03/04/2024,41,unknown,2026-03-04
11508,4048,04-01-2025,49,tablet,2027-01-04
11511,2332,2024-04-23,98,mobile,2026-04-23
11516,743,09/07/2024,33,mobile,2026-09-07
11526,1861,2024-04-12,89,mobile,2026-04-12
11527,4471,08/09/2024,113,desktop,2026-08-09
11528,493,2024-10-04,19,desktop,2026-10-04
11532,1429,2024-05-17,81,mobile,2026-05-17
11537,2567,07-05-2024,35,mobile,2026-05-07
11540,3421,02/16/2024,20,desktop,2026-02-16
11547,545,2024-07-23,100,mobile,2026-07-23
11553,3095,2024-07-11,98,desktop,2026-07-11
11555,4515,2024-06-05,82,mobile,2026-06-05
11559,3618,09-01-2024,99,desktop,2026-01-09
11575,4398,2024-11-12,71,desktop,2026-11-12
11577,4055,2025-01-20,16,unknown,2027-01-20
11599,3711,2024-11-20,79,unknown,2026-11-20
11600,1293,30-04-2024,114,unknown,2026-04-30
11601,2148,03/05/2024,116,tablet,2026-03-05
11603,680,11/26/2024,35,unknown,2026-11-26
11606,4349,24-01-2024,108,desktop,2026-01-24
11611,1471,29-05-2024,53,desktop,2026-05-29
11615,240,09/03/2024,5,desktop,2026-09-03
11616,2422,22-06-2024,89,tablet,2026-06-22
11622,427,21-01-2025,6,mobile,2027-01-21
11624,1873,04/10/2024,61,desktop,2026-04-10
11634,2637,06-10-2024,100,tablet,2026-10-06
11640,3818,08/12/2024,4,tablet,2026-08-12
11641,4677,12/14/2024,58,desktop,2026-12-14
11643,1727,03/03/2024,9,mobile,2026-03-03
11652,3731,15-03-2024,58,desktop,2026-03-15
11658,2636,12/19/2024,61,mobile,2026-12-19
11673,12,2024-12-22,59,tablet,2026-12-22
11676,1113,23-08-2024,115,tablet,2026-08-23
11681,3983,08/09/2024,38,mobile,2026-08-09
11691,2645,12-02-2024,61,desktop,2026-02-12
11693,2073,26-10-2024,8,desktop,2026-10-26
11695,1540,2024-02-16,26,mobile,2026-02-16
11700,850,11/10/2024,42,desktop,2026-11-10
11704,138,2024-03-12,106,desktop,2026-03-12
11708,3489,02-02-2025,87,tablet,2027-02-02
11709,893,11/12/2024,102,mobile,2026-11-12
11713,1260,10/07/2024,120,tablet,2026-10-07
11716,389,2024-03-30,13,tablet,2026-03-30
11719,832,02/29/2024,34,unknown,2026-02-28
11722,1774,04-04-2024,107,mobile,2026-04-04
11723,1557,14-03-2024,77,mobile,2026-03-14
11728,1174,2024-07-03,37,tablet,2026-07-03
11729,734,2024-08-15,91,tablet,2026-08-15
11738,1717,16-09-2024,61,unknown,2026-09-16
11743,3183,12/18/2024,102,unknown,2026-12-18
11745,254,03-01-2025,75,mobile,2027-01-03
11752,4866,19-04-2024,79,tablet,2026-04-19
11755,3954,02/05/2024,104,unknown,2026-02-05
11759,155,2024-04-21,109,unknown,2026-04-21
11767,257,2024-09-20,16,mobile,2026-09-20
11775,2299,2024-10-08,77,tablet,2026-10-08
11776,1147,11/22/2024,67,desktop,2026-11-22
11777,1698,02-11-2024,71,tablet,2026-11-02
11778,1763,22-07-2024,2,mobile,2026-07-22
11779,407,2024-10-10,120,mobile,2026-10-10
11783,1199,2024-10-06,13,mobile,2026-10-06
11786,4675,01/05/2024,55,tablet,2026-01-05
11794,879,2024-02-12,118,tablet,2026-02-12
11804,4818,05/18/2024,13,unknown,2026-05-18
11811,3262,11-08-2024,112,mobile,2026-08-11
11813,4977,20-07-2024,47,desktop,2026-07-20
11816,1466,03/11/2024,101,desktop,2026-03-11
11818,3238,10/18/2024,56,mobile,2026-10-18
11823,4477,09-02-2024,101,mobile,2026-02-09
11824,2174,2024-09-01,55,desktop,2026-09-01
11836,1442,01/30/2024,118,desktop,2026-01-30
11843,3089,27-12-2024,63,desktop,2026-12-27
11846,3251,26-12-2024,53,mobile,2026-12-26
11855,3150,06/10/2024,91,unknown,2026-06-10
11859,1582,2024-12-31,48,desktop,2026-12-31
11865,4237,2024-06-29,92,mobile,2026-06-29
11871,3979,2024-11-13,14,tablet,2026-11-13
11872,1428,20-06-2024,74,tablet,2026-06-20
11877,207,04/26/2024,22,desktop,2026-04-26
11878,203,14-04-2024,61,tablet,2026-04-14
11885,4272,04/18/2024,117,mobile,2026-04-18
11886,1646,2024-07-09,96,unknown,2026-07-09
11903,4527,11/26/2024,32,tablet,2026-11-26
11904,248,2024-04-14,5,mobile,2026-04-14
11905,942,2024-12-09,13,mobile,2026-12-09
11908,4523,16-05-2024,22,mobile,2026-05-16
11913,3729,02/20/2024,116,tablet,2026-02-20
11914,2765,28-07-2024,31,tablet,2026-07-28
11921,3118,2024-08-24,28,unknown,2026-08-24
11923,465,2024-04-13,47,mobile,2026-04-13
11934,3509,24-06-2024,56,tablet,2026-06-24
11936,1345,05/11/2024,57,unknown,2026-05-11
11940,3317,2024-12-16,44,mobile,2026-12-16
11942,3876,07-08-2024,74,mobile,2026-08-07
11952,878,06-09-2024,27,mobile,2026-09-06
11963,3852,10/22/2024,36,mobile,2026-10-22
11965,913,2024-02-10,72,tablet,2026-02-10
11967,2163,2025-01-15,36,unknown,2027-01-15
11968,1894,26-04-2024,79,tablet,2026-04-26
11969,4874,2024-08-15,42,unknown,2026-08-15
11970,2387,2025-01-16,21,tablet,2027-01-16
11975,22,11-10-2024,27,unknown,2026-10-11
11987,28,11/14/2024,93,mobile,2026-11-14
11993,3584,17-12-2024,33,unknown,2026-12-17
11998,2661,10/04/2024,27,mobile,2026-10-04
12004,3360,25-05-2024,45,unknown,2026-05-25
12009,575,2024-05-14,12,unknown,2026-05-14
12010,3213,04/26/2024,91,tablet,2026-04-26
12014,3132,23-01-2024,33,tablet,2026-01-23
12015,892,05/10/2024,62,desktop,2026-05-10
12024,4084,01/15/2024,57,tablet,2026-01-15
12025,2162,2024-11-09,16,tablet,2026-11-09
12035,324,22-01-2024,81,unknown,2026-01-22
12037,4268,03/24/2024,61,tablet,2026-03-24
12040,1706,2024-03-11,89,tablet,2026-03-11
12045,4692,14-11-2024,51,desktop,2026-11-14
12048,4545,07/06/2024,36,desktop,2026-07-06
12051,543,17-10-2024,103,unknown,2026-10-17
12052,3080,09/21/2024,64,tablet,2026-09-21
12054,3261,2024-11-03,14,mobile,2026-11-03
12055,3562,2024-09-04,109,tablet,2026-09-04
12056,2049,18-11-2024,94,mobile,2026-11-18
12065,3897,2024-05-02,106,unknown,2026-05-02
12066,1005,12-12-2024,118,tablet,2026-12-12
12068,2055,2024-04-20,61,tablet,2026-04-20
12076,827,27-06-2024,105,mobile,2026-06-27
12078,1629,01/13/2025,50,desktop,2027-01-13
12080,4319,2024-11-25,41,unknown,2026-11-25
12082,3491,09/21/2024,61,mobile,2026-09-21
12087,1805,01/11/2024,56,desktop,2026-01-11
12090,3474,2024-06-15,27,unknown,2026-06-15
12094,1444,2024-01-30,109,tablet,2026-01-30
12095,2306,2024-05-30,9,unknown,2026-05-30
12100,1507,02/15/2024,70,desktop,2026-02-15
12103,1221,2024-06-22,14,desktop,2026-06-22
12105,1637,08/06/2024,60,mobile,2026-08-06
12115,2993,02/28/2024,38,desktop,2026-02-28
12118,3435,10/31/2024,52,tablet,2026-10-31
12121,4054,03/04/2024,115,tablet,2026-03-04
12123,289,2025-01-29,22,unknown,2027-01-29
12129,3531,2024-10-14,84,tablet,2026-10-14
12134,1715,2024-04-27,61,desktop,2026-04-27
12138,1681,2024-11-13,87,desktop,2026-11-13
12141,1510,2024-08-20,107,tablet,2026-08-20
12146,3915,02/10/2024,68,tablet,2026-02-10
12147,405,2024-02-23,59,desktop,2026-02-23
12151,2928,03/30/2024,90,desktop,2026-03-30
12156,3860,11/08/2024,5,desktop,2026-11-08
12160,4227,11/13/2024,61,tablet,2026-11-13
12162,1443,2024-10-16,48,mobile,2026-10-16
12167,3089,21-12-2024,48,mobile,2026-12-21
12169,3256,01-11-2024,77,unknown,2026-11-01
12175,1153,2024-12-11,90,mobile,2026-12-11
12180,1861,2024-10-03,61,mobile,2026-10-03
12183,1811,05/25/2024,27,mobile,2026-05-25
12186,2696,05/09/2024,52,mobile,2026-05-09
12187,3510,27-04-2024,66,mobile,2026-04-27
12193,1334,03/08/2024,110,desktop,2026-03-08
12195,2219,2024-03-08,54,desktop,2026-03-08
12198,1068,2024-01-06,99,mobile,2026-01-06
12203,4204,08/22/2024,102,tablet,2026-08-22
12210,4562,2024-09-09,7,desktop,2026-09-09
12211,2770,01-08-2024,25,desktop,2026-08-01
12217,2520,02/04/2025,70,mobile,2027-02-04
12220,801,12/21/2024,116,mobile,2026-12-21
12221,2024,11/16/2024,13,mobile,2026-11-16
12236,306,08/27/2024,58,desktop,2026-08-27
12239,2963,10/27/2024,116,desktop,2026-10-27
12245,892,2024-03-20,9,desktop,2026-03-20
12250,1534,27-03-2024,51,mobile,2026-03-27
12254,3498,2024-07-20,51,mobile,2026-07-20
12257,2644,18-06-2024,61,tablet,2026-06-18
12279,2468,01/21/2024,23,tablet,2026-01-21
12284,3335,01/27/2025,98,tablet,2027-01-27
12291,4241,09/01/2024,43,unknown,2026-09-01
12292,1130,21-01-2025,114,tablet,2027-01-21
12298,838,2024-08-11,88,tablet,2026-08-11
12301,351,06/14/2024,54,desktop,2026-06-14
12304,2889,11-09-2024,37,mobile,2026-09-11
12311,1078,23-12-2024,104,mobile,2026-12-23
12314,4039,11/29/2024,82,tablet,2026-11-29
12317,2031,16-02-2024,43,tablet,2026-02-16
12321,2851,2024-12-14,10,unknown,2026-12-14
12324,4268,2024-06-19,68,tablet,2026-06-19
12333,1846,10-08-2024,56,tablet,2026-08-10
12334,4683,2024-12-25,62,tablet,2026-12-25
12342,480,06-02-2024,97,desktop,2026-02-06
12354,3177,18-04-2024,61,desktop,2026-04-18
12356,1776,2024-01-20,29,unknown,2026-01-20
12357,3505,15-09-2024,11,tablet,2026-09-15
12363,3782,12-01-2024,15,tablet,2026-01-12
12365,4128,2024-09-02,84,mobile,2026-09-02
12369,987,2024-12-21,100,tablet,2026-12-21
12378,4468,03/16/2024,115,unknown,2026-03-16
12383,1444,2024-11-17,14,mobile,2026-11-17
12388,1743,2024-11-13,31,tablet,2026-11-13
12391,2273,31-03-2024,47,desktop,2026-03-31
12399,4801,06-04-2024,72,mobile,2026-04-06
12400,4658,2024-11-05,101,tablet,2026-11-05
12404,2926,10/15/2024,18,desktop,2026-10-15
12414,3730,08/22/2024,73,desktop,2026-08-22
12415,3341,2024-10-18,48,mobile,2026-10-18
12416,1865,05/25/2024,104,unknown,2026-05-25
12428,4533,25-10-2024,63,tablet,2026-10-25
12429,3800,06/03/2024,50,unknown,2026-06-03
12430,1971,22-10-2024,14,tablet,2026-10-22
12432,686,10-12-2024,72,unknown,2026-12-10
12436,1304,02/24/2024,8,desktop,2026-02-24
12437,2956,05/06/2024,31,unknown,2026-05-06
12444,2930,02/06/2024,19,unknown,2026-02-06
12445,4788,10/30/2024,5,desktop,2026-10-30
12446,2293,14-02-2024,119,tablet,2026-02-14
12461,3192,2024-05-27,118,mobile,2026-05-27
12463,110,27-05-2024,32,mobile,2026-05-27
12465,1181,2025-01-25,106,unknown,2027-01-25
12486,2630,11/14/2024,24,tablet,2026-11-14
12489,4388,2024-01-11,113,unknown,2026-01-11
12494,3914,01/24/2024,111,mobile,2026-01-24
12503,1358,2024-07-23,37,desktop,2026-07-23
12504,1008,2024-01-24,12,unknown,2026-01-24
12509,4077,03/05/2024,61,desktop,2026-03-05
12524,4513,2024-08-16,53,desktop,2026-08-16
12528,4538,2024-08-14,47,mobile,2026-08-14
12529,672,04/07/2024,111,tablet,2026-04-07
12531,3625,02/25/2024,1,desktop,2026-02-25
12533,2879,2024-08-12,58,unknown,2026-08-12
12538,1455,2024-07-30,108,unknown,2026-07-30
12545,4084,01/08/2024,72,desktop,2026-01-08
12547,2254,05-09-2024,62,desktop,2026-09-05
12548,4178,09/22/2024,88,desktop,2026-09-22
12563,2832,30-04-2024,2,tablet,2026-04-30
12575,1759,01/11/2025,8,tablet,2027-01-11
12585,4178,02/18/2024,21,unknown,2026-02-18
12586,3555,12/28/2024,11,tablet,2026-12-28
12593,2105,08/02/2024,4,mobile,2026-08-02
12595,4759,29-04-2024,45,unknown,2026-04-29
12605,613,2024-01-09,114,tablet,2026-01-09
12617,4157,21-01-2024,106,tablet,2026-01-21
12620,3409,01/29/2024,103,mobile,2026-01-29
12621,1367,04/06/2024,116,tablet,2026-04-06
12624,1171,04-03-2024,104,tablet,2026-03-04
12627,476,16-01-2025,51,tablet,2027-01-16
12632,3725,22-10-2024,104,mobile,2026-10-22
12637,3529,12/31/2024,102,desktop,2026-12-31
12639,3291,2024-02-17,61,tablet,2026-02-17
12644,1932,14-09-2024,69,desktop,2026-09-14
12646,4407,04-12-2024,54,desktop,2026-12-04
12657,1874,2024-05-21,43,desktop,2026-05-21
12661,4909,03-06-2024,101,tablet,2026-06-03
12675,2981,06/28/2024,28,desktop,2026-06-28
12682,3153,2024-08-18,110,mobile,2026-08-18
12689,4776,10/09/2024,43,tablet,2026-10-09
12691,4529,01-02-2024,52,mobile,2026-02-01
12713,669,2024-06-01,9,mobile,2026-06-01
12715,1062,01-08-2024,64,mobile,2026-08-01
12717,2379,2024-03-01,58,unknown,2026-03-01
12723,2386,2024-05-10,61,mobile,2026-05-10
12730,2684,21-11-2024,71,tablet,2026-11-21
12742,1362,10/20/2024,14,unknown,2026-10-20
12748,4745,29-09-2024,1,unknown,2026-09-29
12765,4339,2024-01-21,61,desktop,2026-01-21
12769,2149,10/17/2024,116,desktop,2026-10-17
12782,2572,2024-07-19,68,mobile,2026-07-19
12785,4390,2024-11-02,51,desktop,2026-11-02
12791,2152,2024-07-31,61,desktop,2026-07-31
12798,3243,10/02/2024,43,desktop,2026-10-02
12800,3727,04/19/2024,29,mobile,2026-04-19
12812,3827,07/08/2024,115,mobile,2026-07-08
12819,1619,2024-11-17,26,tablet,2026-11-17
12825,3467,2025-01-22,41,tablet,2027-01-22
12835,21,04/10/2024,36,tablet,2026-04-10
12841,1977,2024-08-04,69,desktop,2026-08-04
12844,4151,23-06-2024,94,mobile,2026-06-23
12858,1514,07/05/2024,117,desktop,2026-07-05
12859,280,2024-02-14,42,mobile,2026-02-14
12867,2174,21-11-2024,106,desktop,2026-11-21
12868,3397,2024-02-20,36,unknown,2026-02-20
12878,2289,12/28/2024,69,mobile,2026-12-28
12879,2589,2024-01-28,116,unknown,2026-01-28
12880,890,2024-10-29,30,mobile,2026-10-29
12890,1087,2024-06-14,61,tablet,2026-06-14
12891,1669,01/27/2025,71,desktop,2027-01-27
12893,2873,03/28/2024,20,tablet,2026-03-28
12900,4867,2024-05-04,99,tablet,2026-05-04
12902,1370,21-07-2024,36,tablet,2026-07-21
12903,1238,20-07-2024,78,mobile,2026-07-20
12905,3731,08-01-2025,111,unknown,2027-01-08
12911,4239,05/02/2024,90,mobile,2026-05-02
12912,1255,05/02/2024,41,desktop,2026-05-02
12921,1899,03/13/2024,74,unknown,2026-03-13
12925,1047,23-11-2024,61,unknown,2026-11-23
12929,2740,10/20/2024,2,mobile,2026-10-20
12930,2041,2024-05-15,117,mobile,2026-05-15
12931,4246,14-06-2024,95,tablet,2026-06-14
12932,2468,05/22/2024,26,desktop,2026-05-22
12941,4014,2024-04-02,37,tablet,2026-04-02
12952,4603,10/10/2024,56,mobile,2026-10-10
12962,3192,09/04/2024,6,unknown,2026-09-04
12974,4585,2024-05-09,61,tablet,2026-05-09
12976,3548,02-09-2024,106,tablet,2026-09-02
12977,4439,2024-02-19,113,unknown,2026-02-19
12981,1753,15-05-2024,107,mobile,2026-05-15
12985,204,2024-10-01,87,desktop,2026-10-01
12991,4819,15-01-2024,61,mobile,2026-01-15
12997,4623,2025-01-19,101,tablet,2027-01-19
13003,2880,01/21/2024,97,unknown,2026-01-21
13005,1656,2024-10-10,41,desktop,2026-10-10
13007,3984,2024-06-27,47,mobile,2026-06-27
13009,4575,14-05-2024,75,unknown,2026-05-14
13012,2971,19-02-2024,7,tablet,2026-02-19
13017,1863,2024-07-13,1,desktop,2026-07-13
13028,1455,09-09-2024,61,mobile,2026-09-09
13030,329,10/09/2024,6,unknown,2026-10-09
13034,38,12-12-2024,6,mobile,2026-12-12
13037,2061,22-10-2024,63,unknown,2026-10-22
13040,1507,03-02-2024,100,tablet,2026-02-03
13041,2933,2024-09-19,75,tablet,2026-09-19
13051,990,2024-04-03,86,unknown,2026-04-03
13053,1022,03-10-2024,61,desktop,2026-10-03
13063,2033,2024-07-24,19,mobile,2026-07-24
13067,257,25-03-2024,105,tablet,2026-03-25
13068,2638,01/01/2025,114,desktop,2027-01-01
13069,1771,30-12-2024,30,tablet,2026-12-30
13072,4475,04/25/2024,61,tablet,2026-04-25
13088,464,04/13/2024,61,tablet,2026-04-13
13089,502,03/29/2024,84,unknown,2026-03-29
13098,4284,08-12-2024,15,desktop,2026-12-08
13114,1181,06/28/2024,61,unknown,2026-06-28
13117,2659,04/07/2024,74,tablet,2026-04-07
13125,1404,04/15/2024,66,mobile,2026-04-15
13130,3275,24-02-2024,86,desktop,2026-02-24
13134,255,2024-09-15,32,mobile,2026-09-15
13136,126,2024-08-07,1,tablet,2026-08-07
13140,3327,02/10/2024,24,unknown,2026-02-10
13144,775,2024-12-27,54,tablet,2026-12-27
13146,1673,12/01/2024,64,mobile,2026-12-01
13148,609,2024-01-20,61,mobile,2026-01-20
13166,3839,2024-02-18,66,desktop,2026-02-18
13169,3672,16-03-2024,80,tablet,2026-03-16
13170,2564,2024-07-20,112,tablet,2026-07-20
13173,3255,18-12-2024,71,unknown,2026-12-18
13175,4712,08-04-2024,61,unknown,2026-04-08
13178,54,01/10/2025,51,mobile,2027-01-10
13180,4284,03/13/2024,72,tablet,2026-03-13
13219,4616,2025-02-01,32,mobile,2027-02-01
13220,1129,02-01-2025,73,desktop,2027-01-02
13227,2307,2024-02-09,88,tablet,2026-02-09
13231,2524,09/08/2024,55,desktop,2026-09-08
13236,3575,30-05-2024,41,mobile,2026-05-30
13237,1177,05-09-2024,65,mobile,2026-09-05
13243,4470,02-08-2024,10,tablet,2026-08-02
13257,4749,14-06-2024,16,mobile,2026-06-14
13269,3334,05-04-2024,61,desktop,2026-04-05
13273,535,2024-11-28,61,mobile,2026-11-28
13284,4085,2024-01-15,35,tablet,2026-01-15
13299,60,2024-03-06,111,mobile,2026-03-06
13302,182,2024-01-25,70,desktop,2026-01-25
13307,3196,09-02-2024,54,desktop,2026-02-09
13308,1773,2024-02-14,77,tablet,2026-02-14
13316,558,2024-10-22,98,tablet,2026-10-22
13338,778,03/02/2024,104,unknown,2026-03-02
13347,1630,2024-04-03,9,desktop,2026-04-03
13353,1823,2024-08-03,103,tablet,2026-08-03
13354,1847,07/12/2024,40,unknown,2026-07-12
13356,1164,09/27/2024,77,mobile,2026-09-27
13376,3736,2024-06-10,14,unknown,2026-06-10
13384,3272,2024-09-24,61,tablet,2026-09-24
13387,162,24-12-2024,14,tablet,2026-12-24
13396,2237,10-12-2024,43,desktop,2026-12-10
13404,4084,2024-01-25,103,unknown,2026-01-25
13408,722,05/19/2024,27,mobile,2026-05-19
13411,786,01/01/2024,8,unknown,2026-01-01
13413,775,01/14/2025,18,mobile,2027-01-14
13416,2786,22-11-2024,70,desktop,2026-11-22
13423,4302,18-10-2024,34,desktop,2026-10-18
13432,4587,18-08-2024,78,desktop,2026-08-18
13434,3077,06/25/2024,70,desktop,2026-06-25
13446,2910,12/30/2024,88,mobile,2026-12-30
13450,719,01/14/2024,80,mobile,2026-01-14
13455,1118,2024-12-03,61,unknown,2026-12-03
13457,3441,20-11-2024,105,desktop,2026-11-20
13460,1597,06-02-2024,47,desktop,2026-02-06
13469,3774,01/29/2024,110,unknown,2026-01-29
13471,2736,29-02-2024,83,desktop,2026-02-28
13479,3165,2024-02-13,103,desktop,2026-02-13
